,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
208,CHEMBL314798,C/C(=C1\C(=O)Nc2ccccc21)c1ccc(N2CCCCC2)cc1,inactive,318.4200000000001,4.559700000000003,1.0,2.0,4.0
209,CHEMBL316008,CCOC(=O)c1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,inactive,296.3260000000001,2.9925200000000016,2.0,3.0,4.0
210,CHEMBL87783,O=C1Nc2ccccc2/C1=C/c1sccc1Br,inactive,306.18399999999997,4.003300000000001,1.0,2.0,4.0
211,CHEMBL316268,O=C1Nc2ccccc2/C1=C/c1cc(Br)cs1,inactive,306.18399999999997,4.003300000000001,1.0,2.0,4.0
212,CHEMBL312826,O=C1Nc2ccccc2/C1=C\c1ccco1,inactive,211.21999999999997,2.7723000000000013,1.0,2.0,4.0
213,CHEMBL313433,CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c(C)c1C,inactive,266.344,3.6866400000000015,2.0,1.0,4.0
214,CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,370.21000000000004,3.655400000000002,2.0,5.0,8.4089353929735
215,CHEMBL315701,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCCC2)cc1,inactive,304.39300000000003,4.169600000000003,1.0,2.0,4.033389013318065
216,CHEMBL87810,COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,inactive,251.28500000000003,3.187900000000001,1.0,2.0,4.0
217,CHEMBL89809,Cc1cccc2c1/C(=C/c1ccc(N(C)C)cc1)C(=O)N2,inactive,278.355,3.553720000000003,1.0,2.0,4.0
218,CHEMBL89646,Cn1cc(Cl)c(/C=C2\C(=O)Nc3ccccc32)n1,inactive,259.696,2.5662000000000003,1.0,3.0,4.0
219,CHEMBL48760,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,inactive,263.34,4.302700000000002,1.0,1.0,4.772113295386326
220,CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,inactive,238.29000000000002,3.1242400000000004,2.0,1.0,4.0
221,CHEMBL443523,C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,active,369.22200000000004,4.260400000000002,2.0,4.0,7.136677139879544
222,CHEMBL89505,CC(C)(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)(C)C)c1O,inactive,349.47400000000016,5.479900000000005,2.0,2.0,4.188424994129407
223,CHEMBL86944,COc1c(Br)cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,inactive,420.73400000000015,5.9013000000000035,1.0,2.0,4.818156412055227
224,CHEMBL89721,CSc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,inactive,273.382,3.9627000000000017,1.0,3.0,4.0
225,CHEMBL86921,CN(C)c1ccc(/C=C2\C(=O)N(C)c3ccccc32)cc1,inactive,278.35499999999996,3.2696000000000023,0.0,2.0,4.0
226,CHEMBL315546,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccccc43)cc2)CC1,inactive,333.39100000000013,2.457700000000001,1.0,3.0,4.044793462458058
227,CHEMBL88405,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccc(Br)cc43)cc2)CC1,inactive,412.2870000000001,3.220200000000002,1.0,3.0,4.301029995663981
228,CHEMBL330321,Cc1cc(C)c(/C=C2\C(=O)Nc3cccc(C)c32)[nH]1,inactive,252.317,3.432660000000001,2.0,1.0,4.0
229,CHEMBL328710,CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,inactive,264.328,3.245300000000001,1.0,2.0,4.0
230,CHEMBL314146,CCc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,inactive,255.342,3.803200000000002,1.0,2.0,4.0
231,CHEMBL54088,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,active,305.341,3.201320000000001,2.0,5.0,8.05551732784983
232,CHEMBL421548,O=C1Nc2ccc(Cl)cc2/C1=C/c1ccc(N2CCOCC2)cc1,inactive,340.8100000000002,3.6693000000000024,1.0,3.0,5.0
233,CHEMBL86326,COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,inactive,341.83800000000014,5.138800000000004,1.0,2.0,4.790484985457369
234,CHEMBL89483,Cc1ccc2c(c1)/C(=C/c1[nH]c(C)cc1C)C(=O)N2,inactive,252.31699999999998,3.432660000000001,2.0,1.0,4.0
235,CHEMBL87325,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C/c1ccc[nH]1,inactive,255.233,2.4155999999999995,2.0,3.0,4.0
236,CHEMBL53555,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,343.749,3.6854000000000013,2.0,5.0,8.522878745280337
237,CHEMBL316009,COC(=O)CCc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,inactive,310.35300000000007,2.9214200000000012,2.0,3.0,4.0
238,CHEMBL314021,CN1C(=O)/C(=C\c2ccc(Br)cc2)c2ccccc21,inactive,314.182,3.9661000000000017,0.0,1.0,4.647817481888637
239,CHEMBL53203,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,active,382.42300000000006,5.290200000000003,2.0,5.0,8.065501548756432
240,CHEMBL420411,CCc1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,inactive,266.344,3.6866400000000015,2.0,1.0,4.0
241,CHEMBL86631,Cn1cccc1/C=C1\C(=O)Nc2ccccc21,inactive,224.263,2.5178000000000003,1.0,2.0,4.0
242,CHEMBL329367,CN(C)c1ccc(/C=C2\C(=O)Nc3cc(F)ccc32)cc1,inactive,282.318,3.384400000000001,1.0,2.0,4.0
243,CHEMBL313259,O=C1Nc2ccccc2/C1=C/c1ccc(C(=O)O)cc1,inactive,265.268,2.8775000000000004,2.0,2.0,4.0
244,CHEMBL431025,O=C1Nc2ccc(Cl)cc2/C1=C/c1ccc[nH]1,inactive,244.681,3.160800000000001,2.0,1.0,4.0
245,CHEMBL316020,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,inactive,238.29,3.1242400000000012,2.0,1.0,4.0
246,CHEMBL87324,Cc1cc(C)c(/C=C2\C(=O)Nc3cc(F)ccc32)[nH]1,inactive,256.28,3.2633400000000012,2.0,1.0,4.0
247,CHEMBL89697,Cc1ccc(/C=C2/C(=O)Nc3ccccc32)o1,inactive,225.247,3.0807200000000012,1.0,2.0,4.0
248,CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,inactive,527.6690000000006,5.986420000000005,2.0,6.0,4.698970004336019
250,CHEMBL92902,CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,inactive,438.3290000000001,4.336300000000002,2.0,5.0,5.297397158659573
251,CHEMBL327838,COCCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,455.3120000000001,3.740800000000002,2.0,6.0,6.935542010773082
252,CHEMBL328704,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,452.3560000000001,4.4196000000000035,2.0,5.0,7.42021640338319
255,CHEMBL329642,C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,383.2490000000001,4.650500000000003,2.0,4.0,4.664401703466997
256,CHEMBL92356,CCN1CCN(CC#CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,active,493.4090000000002,3.715300000000002,2.0,6.0,6.73754891026957
257,CHEMBL94062,O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,397.2320000000001,3.070100000000001,3.0,5.0,7.795880017344075
258,CHEMBL93784,COCC1CCCN1CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,494.39300000000014,4.188600000000003,2.0,6.0,6.931814138253839
260,CHEMBL94123,O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,454.32800000000015,3.920300000000002,2.0,6.0,5.378615971518347
261,CHEMBL92882,COC/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,413.2750000000001,4.277000000000003,2.0,5.0,5.0539409396148764
262,CHEMBL93386,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,466.3390000000001,3.410000000000001,2.0,6.0,7.275724130399211
264,CHEMBL93049,COCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,441.2850000000001,3.6983000000000015,2.0,6.0,6.913640169325252
265,CHEMBL93464,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,383.2490000000001,4.650500000000003,2.0,4.0,4.039410319116046
266,CHEMBL92961,CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C(C)C,active,480.41000000000014,5.196600000000004,2.0,5.0,6.790484985457369
267,CHEMBL93754,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,449.31200000000007,4.527300000000003,2.0,6.0,4.806207769720202
268,CHEMBL328245,CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,active,480.4100000000002,5.199800000000004,2.0,5.0,6.752026733638194
271,CHEMBL91748,CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,412.29100000000005,4.149700000000002,2.0,5.0,4.58989792335714
272,CHEMBL91009,COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,411.25900000000007,3.7242000000000015,2.0,5.0,7.481486060122112
273,CHEMBL92086,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,383.249,4.650500000000003,2.0,4.0,4.817072030763008
275,CHEMBL90595,O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,464.36700000000013,4.563700000000003,2.0,5.0,7.136677139879544
277,CHEMBL91811,CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,452.3560000000001,4.418000000000004,2.0,5.0,6.94692155651658
278,CHEMBL328977,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,482.4070000000001,4.126600000000002,2.0,6.0,6.906578314837765
280,CHEMBL329856,CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,424.3020000000001,3.639400000000001,2.0,5.0,7.853871964321762
285,CHEMBL414220,C=CCN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,450.3400000000001,4.195600000000002,2.0,5.0,7.070581074285707
287,CHEMBL291986,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,inactive,349.3900000000001,2.35358,2.0,5.0,4.309803919971486
288,CHEMBL281957,CCN(CC)C/C=C/c1nc(O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1C,inactive,484.4310000000002,6.540920000000006,2.0,6.0,5.0
289,CHEMBL3142195,CC(C)O[C@@H]1[C@H](OC(C)C)[C@@H](COC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)O[C@H]1n1cnc2c(N)ncnc21,inactive,612.6399999999999,3.459600000000001,1.0,14.0,5.346787486224656
290,CHEMBL65376,O=C(CCCC(=O)Oc1ccc(/C=C/[N+](=O)[O-])cc1)OCc1ccco1,inactive,359.3340000000001,3.3461000000000016,0.0,7.0,5.42021640338319
291,CHEMBL63559,COc1ccc(OC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,inactive,385.372,3.6239000000000026,0.0,7.0,5.180456064458132
292,CHEMBL304442,O=C(CCCC(=O)Oc1ccc(/C=C/[N+](=O)[O-])cc1)Oc1ccccc1,inactive,355.34600000000006,3.615300000000002,0.0,6.0,5.356547323513812
293,CHEMBL179164,CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,active,594.697,5.496780000000005,2.0,9.0,7.6020599913279625
294,CHEMBL178654,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,574.056,6.676580000000005,2.0,7.0,7.481486060122112
295,CHEMBL179726,COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,542.0390000000001,6.1473800000000045,2.0,7.0,7.4089353929735005
297,CHEMBL360028,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(F)cc4F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,592.046,6.815680000000005,2.0,7.0,7.0915149811213505
298,CHEMBL179363,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(Cl)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,590.5110000000001,7.190880000000006,2.0,7.0,8.096910013008056
299,CHEMBL362232,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4OC)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,586.0920000000001,6.546080000000005,2.0,8.0,7.356547323513812
300,CHEMBL362233,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(OCc5ccccc5)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,inactive,662.19,8.116480000000008,2.0,8.0,5.423083044034793
301,CHEMBL426051,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,562.095,6.598980000000005,2.0,8.0,6.882728704344236
303,CHEMBL360754,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,inactive,582.1040000000002,7.024780000000006,2.0,7.0,5.008773924307505
304,CHEMBL427314,CCOc1cc2ncc(C#N)c(Nc3cccc(OCc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,inactive,521.6210000000002,5.884080000000006,2.0,7.0,4.87942606879415
311,CHEMBL180516,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(F)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,574.056,6.676580000000005,2.0,7.0,7.107905397309519
314,CHEMBL180415,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(Cl)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,590.5110000000001,7.190880000000006,2.0,7.0,7.619788758288394
315,CHEMBL179527,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C#N)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,581.076,6.409160000000005,2.0,8.0,6.79317412396815
317,CHEMBL179659,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,570.0930000000001,6.845900000000005,2.0,7.0,6.87942606879415
318,CHEMBL179123,CCOc1cc2ncc(C#N)c(Nc3ccc(OCC4CCCCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,562.1140000000001,6.917580000000007,2.0,7.0,7.552841968657781
319,CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,557.054,5.932480000000005,2.0,8.0,7.229147988357855
321,CHEMBL176199,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccco4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,546.0270000000002,6.130480000000005,2.0,8.0,7.2076083105017466
322,CHEMBL175513,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4nc5ccccc5s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,613.1429999999999,7.147180000000006,2.0,9.0,7.1938200260161125
324,CHEMBL359629,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,606.126,7.6906800000000075,2.0,7.0,7.698970004336019
325,CHEMBL178573,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc5ccccc5c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,606.126,7.6906800000000075,2.0,7.0,7.7447274948966935
326,CHEMBL360662,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,570.0930000000001,7.098480000000007,2.0,7.0,7.119186407719209
327,CHEMBL427315,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,inactive,570.0930000000001,7.098480000000007,2.0,7.0,4.585026652029182
328,CHEMBL179577,CCOc1cc2ncc(C#N)c(Nc3ccc(NCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,555.0820000000001,6.570580000000006,3.0,7.0,6.987162775294828
329,CHEMBL179766,CCOc1cc2ncc(C#N)c(Nc3ccc(NCc4cccc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,605.1419999999999,7.723780000000008,3.0,7.0,7.080921907623926
330,CHEMBL179521,COc1cc2ncc(C#N)c(Nc3ccc(NCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,inactive,541.0550000000002,6.180480000000005,3.0,7.0,4.886056647693163
331,CHEMBL179633,COc1cc2ncc(C#N)c(Nc3ccc(NCc4cccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,inactive,542.0430000000001,5.575480000000004,3.0,8.0,5.4089353929735005
333,CHEMBL178144,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCOC,active,600.119,6.554080000000005,2.0,8.0,6.73754891026957
334,CHEMBL361343,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCO,active,586.0920000000001,5.8999800000000056,3.0,8.0,7.568636235841013
336,CHEMBL369088,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(CC(C)O)CC(C)O,active,644.1720000000001,6.039480000000007,4.0,9.0,6.982966660701219
337,CHEMBL178958,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1COC,active,626.1569999999999,7.086680000000006,2.0,8.0,6.767003889607846
338,CHEMBL360958,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,active,596.1309999999999,7.461780000000005,2.0,7.0,7.6020599913279625
339,CHEMBL362611,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)CC1,active,612.13,6.432580000000006,3.0,8.0,6.772113295386326
340,CHEMBL362824,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)(O)CC1,active,628.129,5.752580000000006,4.0,9.0,7.236572006437063
342,CHEMBL175556,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,active,598.103,6.308080000000005,2.0,8.0,7.229147988357855
343,CHEMBL175557,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCSCC1,active,614.1709999999999,7.024680000000005,2.0,8.0,7.5376020021010435
345,CHEMBL368702,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC1,active,568.077,6.681580000000005,2.0,7.0,7.3979400086720375
346,CHEMBL359660,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC1C(=O)OC,active,612.0860000000001,5.833080000000005,2.0,9.0,6.707743928643524
348,CHEMBL178312,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,active,582.1039999999999,7.071680000000005,2.0,7.0,7.229147988357855
349,CHEMBL359630,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/Cc1c[nH]cn1,active,579.0600000000002,6.941680000000004,3.0,7.0,7.161150909262744
353,CHEMBL179969,C=CS(=O)(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,active,535.0250000000001,6.366380000000005,2.0,7.0,7.214670164989233
355,CHEMBL179607,C=C(CN1CCOCC1)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,active,598.1030000000001,6.308080000000006,2.0,8.0,7.050609993355087
356,CHEMBL367754,C=C(CNc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC)C(=O)O,inactive,528.9960000000003,6.533880000000004,3.0,7.0,5.422393322637465
357,CHEMBL360519,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4Cl)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,590.5110000000001,7.190880000000006,2.0,7.0,8.0
358,CHEMBL179052,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,active,612.1740000000001,8.094680000000006,2.0,7.0,7.552841968657781
360,CHEMBL178265,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,inactive,543.0270000000002,6.145780000000006,2.0,8.0,5.0915149811213505
361,CHEMBL180175,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,548.0720000000001,5.453080000000004,2.0,9.0,6.809668301829708
362,CHEMBL179572,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,551.0970000000001,6.176080000000004,2.0,9.0,7.080921907623926
365,CHEMBL434720,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,556.0660000000001,6.537480000000005,2.0,7.0,7.119186407719209
368,CHEMBL367492,CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,641.222,8.233180000000006,2.0,9.0,7.886056647693163
369,CHEMBL360979,COc1cc2ncc(C#N)c(Nc3ccc(Cc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,609.155,7.282680000000006,2.0,8.0,7.130768280269024
371,CHEMBL180018,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,542.0390000000001,6.750780000000006,2.0,7.0,6.735182176990463
372,CHEMBL179652,CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,active,544.6590000000001,6.308080000000007,2.0,7.0,7.823908740944319
373,CHEMBL180227,COc1cc2ncc(C#N)c(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,active,531.6200000000002,5.312980000000004,2.0,8.0,7.1249387366083
375,CHEMBL181275,Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,inactive,313.72300000000007,3.813600000000002,1.0,5.0,5.0
376,CHEMBL182254,Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,active,419.8470000000001,5.3926000000000025,1.0,6.0,7.200659450546418
377,CHEMBL181742,Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1,active,401.8570000000002,5.2535000000000025,1.0,6.0,6.698970004336019
378,CHEMBL368891,Nc1ncnc2nn3ccccc3c12,inactive,185.19,0.8596999999999998,1.0,5.0,5.0
380,CHEMBL364623,Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1,inactive,373.8690000000001,4.507660000000002,2.0,6.0,5.2839966563652006
383,CHEMBL275762,O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,active,399.64000000000016,4.996600000000002,2.0,4.0,7.301029995663981
384,CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,active,434.3020000000002,4.875600000000003,2.0,5.0,7.301029995663981
385,CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,inactive,540.5490000000004,3.148900000000002,3.0,10.0,5.275724130399211
386,CHEMBL370266,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,inactive,504.49400000000037,3.893200000000003,3.0,9.0,5.0
387,CHEMBL365318,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F,inactive,443.4140000000002,3.5241200000000026,2.0,9.0,5.096910013008056
388,CHEMBL194498,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)F)o4)c(C(C)C)c23)c(F)cc1F,inactive,479.3940000000002,4.153300000000002,2.0,9.0,5.0
389,CHEMBL195903,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)S(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F,inactive,557.4860000000003,3.3096000000000023,2.0,11.0,4.6020599913279625
390,CHEMBL193456,CN(C)S(=O)(=O)c1ccc(Nc2ccc(C(=O)c3c(F)cccc3F)c(N)n2)cc1,inactive,432.4520000000001,3.166900000000002,2.0,6.0,4.0
391,CHEMBL193643,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ccc1C(=O)c1c(F)cccc1F,inactive,404.3980000000001,2.564,3.0,6.0,4.0
392,CHEMBL2113092,CCCCOc1cc(Nc2ccc(S(N)(=O)=O)cc2)nc(N)c1C(=O)c1c(F)cccc1F,inactive,476.50500000000017,3.7429000000000014,3.0,7.0,4.0
394,CHEMBL370934,CCOC(=O)c1cn2ncnc(Nc3cccc(Br)c3)c2c1CC,inactive,389.25300000000016,3.9745000000000026,1.0,6.0,5.522878745280337
395,CHEMBL372112,CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC,inactive,350.3820000000002,3.088300000000001,2.0,7.0,5.481486060122113
396,CHEMBL371863,CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC,inactive,324.3840000000001,3.0805000000000016,1.0,6.0,5.142667503568732
