molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3955359,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50.0
CHEMBL3964556,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50.0
CHEMBL3910031,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50.0
CHEMBL3907230,CCO[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,50.0
CHEMBL3895458,COc1cc2c(Nc3cccc(Br)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,1000.0
CHEMBL3959160,COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,1000.0
CHEMBL3932115,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2CCO[C@H]12,50.0
CHEMBL3929354,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,1000.0
CHEMBL3928696,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CC1,50.0
CHEMBL3949434,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1O[C@@H](OC)[C@@H](O)[C@H](O)[C@H]1O,50.0
CHEMBL3909626,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1C(=O)c2ccccc2C1=O,50.0
CHEMBL3923250,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCOCC2)n1,1000.0
CHEMBL3945353,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CNCC2,50.0
CHEMBL3936151,CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0
CHEMBL3945860,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCNCC2)n1,50.0
CHEMBL3898088,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCN(C)CC2)n1,50.0
CHEMBL3957171,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCNCC2)no1,50.0
CHEMBL3959857,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C)CC2)no1,50.0
CHEMBL3952693,CCN1CCCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)no1,50.0
CHEMBL3959254,CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)CC1,50.0
CHEMBL3960016,CCN1CCCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)C1,50.0
CHEMBL3983938,CCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0
CHEMBL3938621,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CN(C)CC2,50.0
CHEMBL3977030,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCCN2)n1,50.0
CHEMBL3930406,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCN(C)C2)n1,50.0
CHEMBL3959195,CCN1CCC2N=C(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)SC2C1,50.0
CHEMBL3914599,CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0
CHEMBL3923153,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCCCCC#N)CCO1,50.0
CHEMBL3958678,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCN(C)CC2)n1,50.0
CHEMBL3906715,COc1cc2c(Nc3cc(Cl)c(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3968519,COc1cc2c(Nc3cccc(Cl)c3Cl)ncnc2cc1OCC1CN(C(C)=N)CCCO1,50.0
CHEMBL3944791,COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3897525,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCO1,50.0
CHEMBL3919051,CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0
CHEMBL3916567,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC(N)=O)CCO1,50.0
CHEMBL3925803,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCCO1,50.0
CHEMBL3913496,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCCO1,50.0
CHEMBL3916225,COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3892030,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCO1,50.0
CHEMBL3961472,CCS(=O)(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0
CHEMBL3923692,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(=O)(=O)CCCCl)CCO1,50.0
CHEMBL3947700,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2c(C)noc2C)CCO1,50.0
CHEMBL3920114,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)C2CCCC2)CCO1,50.0
CHEMBL3976226,CCC(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0
CHEMBL3968956,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2cccnc2Cl)CCO1,50.0
CHEMBL3959638,CC(C)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,50.0
CHEMBL3917442,CCOc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,50.0
CHEMBL3941402,CCOc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3904460,CN/C(=N\C#N)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(C)c4)c3cc2OC)C1,50.0
CHEMBL3945177,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3937297,CC(C)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3958466,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)=O)CCCO1,50.0
CHEMBL3942161,CCN/C(=N\C#N)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0
CHEMBL3940839,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(=N/C#N)N2CCCCC2)CCO1,50.0
CHEMBL3971050,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(=N/C#N)N2CCCC2)CCO1,50.0
CHEMBL3934095,COc1cc2c(Nc3ccc(Br)c(C)c3)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3914189,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCC(C)(C)O1,50.0
CHEMBL3928601,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CC(C)(C)O1,50.0
CHEMBL3962203,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CNC(C)(C)CO1,50.0
CHEMBL3959495,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3916953,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C(=O)OC(C)(C)C)C(C)(C)CO1,1000.0
CHEMBL3914180,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3977503,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3968233,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3939133,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)CC(C)(C)O1,50.0
CHEMBL3941947,COc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3952465,COc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3955083,COc1cc2c(Nc3cc(F)c(Br)c(F)c3)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3921390,COc1cc2c(Nc3ccc(Cl)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,1000.0
CHEMBL3924098,COc1cc2c(Nc3ccc(Br)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3958898,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1COCCN1C,50.0
CHEMBL3923449,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3906936,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3909744,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,50.0
CHEMBL3891059,COc1cc2c(Nc3ccc(C)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,1000.0
CHEMBL3893846,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)C(C)(C)C(=O)O1,50.0
CHEMBL3981432,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3972712,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3921482,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3918761,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3939671,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3895129,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0
CHEMBL3935851,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1,50.0
CHEMBL3933130,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1,50.0
CHEMBL3891130,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1C,1000.0
CHEMBL3909603,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1C,1000.0
CHEMBL3965625,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OC1=CO[C@H]2[C@H]1OC[C@@]21COC(C)(C)O1,1000.0
CHEMBL3986082,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OS(C)(=O)=O,1000.0
CHEMBL3945028,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,50.0
CHEMBL3947643,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2SC,1000.0
CHEMBL3921861,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCOCC1,1000.0
CHEMBL3972940,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCN(C)CC1,1000.0
CHEMBL3923645,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCCC1,1000.0
CHEMBL3933359,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(C)=O,1000.0
CHEMBL3893363,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,50.0
CHEMBL3896067,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2S(C)(=O)=O,50.0
CHEMBL3976788,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N,1000.0
CHEMBL3974328,CN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,1000.0
CHEMBL3909572,CCN(CC)[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,1000.0
CHEMBL3927849,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCCCC1,1000.0
CHEMBL3961417,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(C)=O,1000.0
CHEMBL3958721,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(F)(F)F,50.0
CHEMBL3943734,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(C)(=O)=O,50.0
CHEMBL3971560,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OC1CCN(C)C1,1000.0
CHEMBL3939828,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,50.0
CHEMBL3937048,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,50.0
CHEMBL3916828,COc1cc2c(N[C@H]3COC[C@@H]3OC)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,50.0
CHEMBL3924442,COc1cc2c(Nc3ccc(N4CCN(C)CC4)cc3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,1000.0
CHEMBL3890300,COc1cc2c(Nc3ccc(N4CCN(C)C(F)C4)cc3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,1000.0
CHEMBL3893058,COc1cc2c(Nc3ccc(N4CCN(C)CC4)c(Cl)c3Cl)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,1000.0
CHEMBL3985116,COc1cc2c(Nc3ccc(Cl)c(Cl)c3N3CCN(C)CC3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,1000.0
CHEMBL3938869,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2C(F)(F)F,50.0
CHEMBL3680374,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)F,244.39
CHEMBL3680375,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,84.05
CHEMBL3680376,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC(F)C1,212.11
CHEMBL3680377,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(F)CC1,247.12
CHEMBL3680378,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCCC1,85.98
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,9.4
CHEMBL3647967,C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,1536.0
CHEMBL4112924,CO[C@@H]1COC2C1OC[C@H]2Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,25.0
CHEMBL3892310,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1C2COCC21,6.0
CHEMBL4110258,CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2,23.0
CHEMBL3901296,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@]12COC[C@@H]1C2,22.0
CHEMBL3895468,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC12COCC1C2,91.0
CHEMBL3967980,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccc2c(N)nccc12,2500.0
CHEMBL4077956,NP(=O)(Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,1200.0
CHEMBL4084847,NP(=O)(OCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,180.0
CHEMBL4069003,NP(=O)(OCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,890.0
CHEMBL4090083,NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,82.0
CHEMBL4060320,NP(=O)(OCCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,160.0
CHEMBL4091626,C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,2100.0
CHEMBL4087646,NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,2400.0
CHEMBL4105530,NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,190.0
CHEMBL4079768,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,190.0
CHEMBL4097795,NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,2700.0
CHEMBL4097216,NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,1700.0
CHEMBL4078431,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,6000.0
CHEMBL4080720,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,1300.0
CHEMBL4104950,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,1100.0
CHEMBL4070053,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,240.0
CHEMBL4097245,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,2500.0
CHEMBL4061382,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,3200.0
CHEMBL4103370,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,610.0
CHEMBL4079125,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c(Cl)c1,4700.0
CHEMBL4095623,c1ccc(Cc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,36900.0
CHEMBL4068254,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,40000.0
CHEMBL4087921,c1ccc(OCc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,52400.0
CHEMBL4094471,Clc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,6500.0
CHEMBL4074782,Cc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,46800.0
CHEMBL4065301,COc1cccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1OC,100000.0
CHEMBL4102214,c1ccc(C(c2ccccc2)c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,57600.0
CHEMBL4084249,COc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,910.0
CHEMBL4066118,c1ccc2c(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)cccc2c1,8800.0
CHEMBL4084996,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)cc1,2500.0
CHEMBL4102942,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)c(Cl)c1,52600.0
CHEMBL4083493,Clc1ccc2nc(Cc3nnc(-c4ccccc4Cl)o3)[nH]c2c1,45700.0
CHEMBL4085457,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,50000.0
CHEMBL4105329,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,1.0
CHEMBL4067871,OC[C@H](Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,1.0
CHEMBL4062877,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12,10.0
CHEMBL4075917,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,1.0
CHEMBL4068839,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,8.1
CHEMBL4095253,C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,1350.0
CHEMBL4164936,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cc(Cl)c(Cl)cc3Cl)nc3cc4ccccc4cc3c2=O)cc1,760.0
CHEMBL4176629,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])nc3cc4ccccc4cc3c2=O)cc1,300.0
CHEMBL4166412,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cnc4ccccc4c3)nc3cc4ccccc4cc3c2=O)cc1,390.0
CHEMBL4162777,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccc(COc3cccc(C(F)(F)F)c3)cc2)cc(C(F)(F)F)c1,18000.0
CHEMBL4162362,COCCc1ccc(OCc2ccc(-c3cc(C(F)(F)F)cc(S(=O)(=O)NCCc4cccc(F)c4)c3)cc2)cc1,25400.0
CHEMBL4173044,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2cccc3c2Sc2ccccc2S3)cc(C(F)(F)F)c1,10400.0
CHEMBL4169245,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccccc2COc2cccc(C(F)(F)F)c2)cc(C(F)(F)F)c1,9710.0
CHEMBL4161318,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccc(-c3cccs3)s2)cc(C(F)(F)F)c1,31500.0
CHEMBL4211949,C=CC(=O)N[C@@H]1Cn2c(c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1=C,23.2
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,5400.0
CHEMBL4246725,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NC/C=C/CCC[C@@H]3C[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]4(C)[C@H]3O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,100.0
CHEMBL4237833,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCC#CCC[C@@H]3C[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]4(C)[C@H]3O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,100.0
CHEMBL4250540,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCCCNC3=C4C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC3=O)C4=O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,60.0
CHEMBL4281393,N#CN[C@H]1CCc2ccc(-c3ncnc4[nH]ccc34)cc21,10000.0
CHEMBL4277610,N#CN[C@H]1C[C@@H](NS(=O)(=O)c2cccc(F)c2)c2ccc(-c3ncnc4[nH]ccc34)cc21,10000.0
CHEMBL4292341,N#CN[C@H]1CCc2ccc(-c3ncnc4[nH]cc(-c5cccc(CO)c5)c34)cc21,10000.0
CHEMBL4290869,CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,19.0
CHEMBL4286374,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccc(C(F)(F)F)cc1O,96.0
CHEMBL4294264,COc1cc2ncnc(Nc3ccc(-c4cc(-c5ccc(Br)cc5)c(C#N)c(=N)[nH]4)cc3)c2cc1OC,1036.0
CHEMBL2138625,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,19.0
